,Filename,Predictions,class_index
57,prediction/10199.jpg,sea,4
58,prediction/1020.jpg,street,5
59,prediction/10201.jpg,forest,1
60,prediction/10208.jpg,glacier,2
61,prediction/10209.jpg,mountain,3
62,prediction/10211.jpg,sea,4
63,prediction/10212.jpg,forest,1
64,prediction/10225.jpg,forest,1
65,prediction/10226.jpg,mountain,3
66,prediction/10232.jpg,mountain,3
67,prediction/10233.jpg,street,5
68,prediction/10241.jpg,forest,1
69,prediction/10243.jpg,glacier,2
70,prediction/10244.jpg,street,5
71,prediction/10246.jpg,street,5
72,prediction/10247.jpg,street,5
73,prediction/10253.jpg,mountain,3
74,prediction/1026.jpg,mountain,3
75,prediction/10261.jpg,forest,1
76,prediction/10269.jpg,forest,1
77,prediction/10270.jpg,sea,4
78,prediction/10272.jpg,street,5
79,prediction/10276.jpg,mountain,3
80,prediction/10277.jpg,mountain,3
81,prediction/10282.jpg,forest,1
82,prediction/10284.jpg,buildings,0
83,prediction/10286.jpg,buildings,0
84,prediction/10287.jpg,buildings,0
85,prediction/10288.jpg,mountain,3
86,prediction/10290.jpg,forest,1
87,prediction/10292.jpg,mountain,3
88,prediction/10293.jpg,street,5
89,prediction/103.jpg,mountain,3
90,prediction/10302.jpg,glacier,2
91,prediction/10305.jpg,street,5
92,prediction/10307.jpg,buildings,0
93,prediction/10308.jpg,street,5
94,prediction/10311.jpg,forest,1
95,prediction/10321.jpg,forest,1
96,prediction/10333.jpg,mountain,3
97,prediction/10336.jpg,forest,1
98,prediction/10339.jpg,forest,1
99,prediction/10340.jpg,mountain,3
100,prediction/10342.jpg,sea,4
101,prediction/10352.jpg,glacier,2
102,prediction/10356.jpg,forest,1
103,prediction/1036.jpg,street,5
104,prediction/10360.jpg,street,5
105,prediction/10363.jpg,buildings,0
106,prediction/10366.jpg,forest,1
107,prediction/1037.jpg,street,5
108,prediction/10371.jpg,forest,1
109,prediction/10375.jpg,street,5
110,prediction/10377.jpg,street,5
111,prediction/10381.jpg,mountain,3
112,prediction/10388.jpg,street,5
113,prediction/1039.jpg,buildings,0
114,prediction/10390.jpg,glacier,2
115,prediction/10391.jpg,street,5
116,prediction/10395.jpg,buildings,0
117,prediction/10397.jpg,street,5
118,prediction/10400.jpg,street,5
119,prediction/10401.jpg,glacier,2
120,prediction/10405.jpg,mountain,3
121,prediction/10406.jpg,mountain,3
122,prediction/10409.jpg,sea,4
123,prediction/10410.jpg,forest,1
124,prediction/10413.jpg,buildings,0
125,prediction/10414.jpg,sea,4
126,prediction/10415.jpg,sea,4
127,prediction/10419.jpg,sea,4
128,prediction/10423.jpg,forest,1
129,prediction/10424.jpg,sea,4
130,prediction/10425.jpg,forest,1
131,prediction/10427.jpg,sea,4
132,prediction/10434.jpg,buildings,0
133,prediction/10435.jpg,street,5
134,prediction/10436.jpg,buildings,0
135,prediction/10437.jpg,glacier,2
136,prediction/10439.jpg,forest,1
137,prediction/10445.jpg,buildings,0
138,prediction/10447.jpg,buildings,0
139,prediction/10457.jpg,sea,4
140,prediction/10458.jpg,sea,4
141,prediction/1046.jpg,forest,1
142,prediction/10461.jpg,mountain,3
143,prediction/10469.jpg,buildings,0
144,prediction/10471.jpg,mountain,3
145,prediction/10475.jpg,street,5
146,prediction/10477.jpg,glacier,2
147,prediction/10478.jpg,buildings,0
148,prediction/10479.jpg,buildings,0
149,prediction/1048.jpg,sea,4
150,prediction/10481.jpg,forest,1
151,prediction/10484.jpg,glacier,2
152,prediction/10486.jpg,sea,4
153,prediction/1049.jpg,mountain,3
154,prediction/10498.jpg,sea,4
155,prediction/10501.jpg,forest,1
156,prediction/1051.jpg,street,5
157,prediction/10512.jpg,glacier,2
158,prediction/1052.jpg,mountain,3
159,prediction/10522.jpg,forest,1
160,prediction/10523.jpg,buildings,0
161,prediction/1053.jpg,glacier,2
162,prediction/10530.jpg,street,5
163,prediction/10531.jpg,mountain,3
164,prediction/10534.jpg,glacier,2
165,prediction/10535.jpg,street,5
166,prediction/10538.jpg,street,5
167,prediction/10545.jpg,street,5
168,prediction/10549.jpg,street,5
169,prediction/10557.jpg,buildings,0
170,prediction/10558.jpg,buildings,0
171,prediction/10560.jpg,glacier,2
172,prediction/10561.jpg,sea,4
173,prediction/10568.jpg,mountain,3
174,prediction/10572.jpg,street,5
175,prediction/10579.jpg,mountain,3
176,prediction/10583.jpg,sea,4
177,prediction/10585.jpg,sea,4
178,prediction/10586.jpg,glacier,2
179,prediction/10587.jpg,mountain,3
180,prediction/10590.jpg,buildings,0
181,prediction/10591.jpg,sea,4
182,prediction/10593.jpg,buildings,0
183,prediction/1060.jpg,glacier,2
184,prediction/1061.jpg,sea,4
185,prediction/10612.jpg,sea,4
186,prediction/10614.jpg,sea,4
187,prediction/10615.jpg,mountain,3
188,prediction/10622.jpg,mountain,3
189,prediction/10625.jpg,sea,4
190,prediction/10629.jpg,sea,4
191,prediction/10631.jpg,street,5
192,prediction/10634.jpg,glacier,2
193,prediction/10638.jpg,sea,4
194,prediction/10649.jpg,street,5
195,prediction/10651.jpg,buildings,0
196,prediction/10652.jpg,forest,1
197,prediction/10657.jpg,glacier,2
198,prediction/1066.jpg,street,5
199,prediction/10660.jpg,forest,1
200,prediction/10669.jpg,glacier,2
201,prediction/10674.jpg,forest,1
202,prediction/10675.jpg,mountain,3
203,prediction/10676.jpg,forest,1
204,prediction/10677.jpg,forest,1
205,prediction/10679.jpg,forest,1
206,prediction/10680.jpg,mountain,3
207,prediction/10682.jpg,forest,1
208,prediction/10685.jpg,sea,4
209,prediction/10694.jpg,glacier,2
210,prediction/10696.jpg,buildings,0
211,prediction/10698.jpg,sea,4
212,prediction/1070.jpg,sea,4
213,prediction/10700.jpg,mountain,3
214,prediction/10701.jpg,mountain,3
215,prediction/10702.jpg,buildings,0
216,prediction/10708.jpg,glacier,2
217,prediction/1071.jpg,sea,4
218,prediction/10712.jpg,glacier,2
219,prediction/1072.jpg,glacier,2
220,prediction/10726.jpg,buildings,0
221,prediction/10733.jpg,sea,4
222,prediction/10734.jpg,glacier,2
223,prediction/10737.jpg,sea,4
224,prediction/10742.jpg,mountain,3
225,prediction/10746.jpg,forest,1
226,prediction/10748.jpg,forest,1
227,prediction/10749.jpg,sea,4
228,prediction/10755.jpg,sea,4
229,prediction/10758.jpg,street,5
230,prediction/1076.jpg,glacier,2
231,prediction/10760.jpg,sea,4
232,prediction/10762.jpg,buildings,0
233,prediction/10764.jpg,forest,1
234,prediction/10768.jpg,buildings,0
235,prediction/10769.jpg,mountain,3
236,prediction/10771.jpg,street,5
237,prediction/10782.jpg,buildings,0
238,prediction/10785.jpg,glacier,2
239,prediction/10797.jpg,forest,1
240,prediction/10799.jpg,sea,4
241,prediction/10806.jpg,buildings,0
242,prediction/10807.jpg,mountain,3
243,prediction/1081.jpg,mountain,3
244,prediction/10813.jpg,street,5
245,prediction/10814.jpg,sea,4
246,prediction/10816.jpg,sea,4
247,prediction/10817.jpg,glacier,2
248,prediction/10818.jpg,glacier,2
249,prediction/10819.jpg,glacier,2
250,prediction/1082.jpg,street,5
251,prediction/10823.jpg,glacier,2
252,prediction/10829.jpg,street,5
253,prediction/1083.jpg,mountain,3
254,prediction/10830.jpg,glacier,2
255,prediction/10836.jpg,glacier,2
256,prediction/10839.jpg,sea,4
257,prediction/1084.jpg,street,5
258,prediction/10843.jpg,sea,4
259,prediction/10844.jpg,mountain,3
260,prediction/10855.jpg,mountain,3
261,prediction/10858.jpg,mountain,3
262,prediction/1086.jpg,forest,1
263,prediction/10860.jpg,mountain,3
264,prediction/10864.jpg,glacier,2
265,prediction/10866.jpg,mountain,3
266,prediction/10869.jpg,forest,1
267,prediction/10871.jpg,forest,1
268,prediction/10873.jpg,buildings,0
269,prediction/10875.jpg,forest,1
270,prediction/10879.jpg,mountain,3
271,prediction/10880.jpg,forest,1
272,prediction/10885.jpg,glacier,2
273,prediction/10888.jpg,mountain,3
274,prediction/10890.jpg,glacier,2
275,prediction/10893.jpg,sea,4
276,prediction/10894.jpg,sea,4
277,prediction/10897.jpg,sea,4
278,prediction/10901.jpg,sea,4
279,prediction/10905.jpg,sea,4
280,prediction/10906.jpg,mountain,3
281,prediction/10910.jpg,buildings,0
282,prediction/10913.jpg,street,5
283,prediction/10914.jpg,mountain,3
284,prediction/10918.jpg,forest,1
285,prediction/10919.jpg,mountain,3
286,prediction/1092.jpg,forest,1
287,prediction/10920.jpg,mountain,3
288,prediction/10923.jpg,street,5
289,prediction/10930.jpg,sea,4
290,prediction/10931.jpg,buildings,0
291,prediction/10933.jpg,sea,4
292,prediction/10934.jpg,forest,1
293,prediction/10939.jpg,sea,4
294,prediction/10944.jpg,street,5
295,prediction/10945.jpg,glacier,2
296,prediction/10949.jpg,buildings,0
297,prediction/1095.jpg,buildings,0
298,prediction/10952.jpg,forest,1
299,prediction/10956.jpg,forest,1
300,prediction/10957.jpg,sea,4
301,prediction/10960.jpg,sea,4
302,prediction/10964.jpg,mountain,3
303,prediction/10968.jpg,mountain,3
304,prediction/10969.jpg,street,5
305,prediction/10976.jpg,street,5
306,prediction/10979.jpg,mountain,3
307,prediction/10981.jpg,glacier,2
308,prediction/10987.jpg,street,5
309,prediction/10988.jpg,sea,4
310,prediction/10989.jpg,forest,1
311,prediction/10991.jpg,mountain,3
312,prediction/10998.jpg,glacier,2
313,prediction/10999.jpg,forest,1
314,prediction/11.jpg,sea,4
315,prediction/110.jpg,sea,4
316,prediction/11000.jpg,mountain,3
317,prediction/11001.jpg,mountain,3
318,prediction/11005.jpg,glacier,2
319,prediction/11009.jpg,forest,1
320,prediction/1101.jpg,street,5
321,prediction/11012.jpg,glacier,2
322,prediction/11013.jpg,sea,4
323,prediction/11014.jpg,forest,1
324,prediction/11015.jpg,sea,4
325,prediction/11017.jpg,forest,1
326,prediction/1102.jpg,buildings,0
327,prediction/11021.jpg,glacier,2
328,prediction/11022.jpg,street,5
329,prediction/11025.jpg,sea,4
330,prediction/11031.jpg,sea,4
331,prediction/11038.jpg,street,5
332,prediction/11059.jpg,forest,1
333,prediction/11061.jpg,buildings,0
334,prediction/11065.jpg,forest,1
335,prediction/11067.jpg,glacier,2
336,prediction/11071.jpg,mountain,3
337,prediction/11073.jpg,street,5
338,prediction/11078.jpg,sea,4
339,prediction/11079.jpg,mountain,3
340,prediction/11082.jpg,forest,1
341,prediction/11087.jpg,street,5
342,prediction/1109.jpg,street,5
343,prediction/11091.jpg,buildings,0
344,prediction/11101.jpg,street,5
345,prediction/11102.jpg,street,5
346,prediction/11103.jpg,street,5
347,prediction/11104.jpg,forest,1
348,prediction/11105.jpg,buildings,0
349,prediction/11109.jpg,forest,1
350,prediction/11115.jpg,sea,4
351,prediction/11119.jpg,street,5
352,prediction/11120.jpg,sea,4
353,prediction/11121.jpg,glacier,2
354,prediction/11123.jpg,sea,4
355,prediction/11126.jpg,buildings,0
356,prediction/1113.jpg,glacier,2
357,prediction/11130.jpg,forest,1
358,prediction/11135.jpg,glacier,2
359,prediction/11137.jpg,glacier,2
360,prediction/1114.jpg,street,5
361,prediction/11145.jpg,sea,4
362,prediction/11147.jpg,street,5
363,prediction/11153.jpg,forest,1
364,prediction/11155.jpg,sea,4
365,prediction/11158.jpg,street,5
366,prediction/11159.jpg,sea,4
367,prediction/11163.jpg,sea,4
368,prediction/11166.jpg,buildings,0
369,prediction/11167.jpg,street,5
370,prediction/11170.jpg,street,5
371,prediction/11172.jpg,glacier,2
372,prediction/11174.jpg,mountain,3
373,prediction/11175.jpg,buildings,0
374,prediction/11179.jpg,forest,1
375,prediction/1119.jpg,street,5
376,prediction/11191.jpg,buildings,0
377,prediction/11192.jpg,street,5
378,prediction/11193.jpg,sea,4
379,prediction/11194.jpg,sea,4
380,prediction/11195.jpg,mountain,3
381,prediction/11201.jpg,sea,4
382,prediction/11205.jpg,sea,4
383,prediction/11208.jpg,street,5
384,prediction/11210.jpg,sea,4
385,prediction/11214.jpg,sea,4
386,prediction/11216.jpg,glacier,2
387,prediction/11222.jpg,sea,4
388,prediction/11224.jpg,sea,4
389,prediction/11227.jpg,mountain,3
390,prediction/1123.jpg,glacier,2
391,prediction/11230.jpg,buildings,0
392,prediction/11240.jpg,street,5
393,prediction/11242.jpg,glacier,2
394,prediction/11243.jpg,buildings,0
395,prediction/11245.jpg,forest,1
396,prediction/11248.jpg,forest,1
397,prediction/1125.jpg,street,5
398,prediction/11250.jpg,forest,1
399,prediction/11252.jpg,street,5
400,prediction/11256.jpg,buildings,0
401,prediction/11258.jpg,street,5
402,prediction/11260.jpg,buildings,0
403,prediction/11269.jpg,street,5
404,prediction/11273.jpg,glacier,2
405,prediction/11285.jpg,street,5
406,prediction/11298.jpg,buildings,0
407,prediction/11299.jpg,buildings,0
408,prediction/1130.jpg,glacier,2
409,prediction/11301.jpg,mountain,3
410,prediction/11308.jpg,street,5
411,prediction/11318.jpg,sea,4
412,prediction/11322.jpg,glacier,2
413,prediction/11324.jpg,buildings,0
414,prediction/11328.jpg,street,5
415,prediction/11330.jpg,street,5
416,prediction/11335.jpg,forest,1
417,prediction/11337.jpg,buildings,0
418,prediction/11341.jpg,sea,4
419,prediction/11353.jpg,sea,4
420,prediction/11356.jpg,glacier,2
421,prediction/11357.jpg,street,5
422,prediction/1136.jpg,buildings,0
423,prediction/11361.jpg,buildings,0
424,prediction/11370.jpg,glacier,2
425,prediction/11386.jpg,forest,1
426,prediction/11391.jpg,street,5
427,prediction/11392.jpg,forest,1
428,prediction/11394.jpg,mountain,3
429,prediction/11397.jpg,mountain,3
430,prediction/11399.jpg,glacier,2
431,prediction/11403.jpg,street,5
432,prediction/11408.jpg,buildings,0
433,prediction/1141.jpg,sea,4
434,prediction/11411.jpg,sea,4
435,prediction/11420.jpg,buildings,0
436,prediction/11422.jpg,mountain,3
437,prediction/11423.jpg,sea,4
438,prediction/11427.jpg,glacier,2
439,prediction/1143.jpg,mountain,3
440,prediction/11430.jpg,street,5
441,prediction/11431.jpg,street,5
442,prediction/11433.jpg,street,5
443,prediction/11435.jpg,sea,4
444,prediction/11443.jpg,sea,4
445,prediction/11444.jpg,street,5
446,prediction/11445.jpg,street,5
447,prediction/11449.jpg,glacier,2
448,prediction/11454.jpg,mountain,3
449,prediction/11461.jpg,glacier,2
450,prediction/11462.jpg,street,5
451,prediction/11463.jpg,glacier,2
452,prediction/11478.jpg,forest,1
453,prediction/11481.jpg,forest,1
454,prediction/11485.jpg,street,5
455,prediction/11486.jpg,sea,4
456,prediction/11488.jpg,buildings,0
457,prediction/11496.jpg,sea,4
458,prediction/1150.jpg,forest,1
459,prediction/11500.jpg,glacier,2
460,prediction/11501.jpg,buildings,0
461,prediction/11509.jpg,mountain,3
462,prediction/11511.jpg,sea,4
463,prediction/11517.jpg,mountain,3
464,prediction/11520.jpg,sea,4
465,prediction/11521.jpg,glacier,2
466,prediction/11525.jpg,mountain,3
467,prediction/11527.jpg,glacier,2
468,prediction/11529.jpg,mountain,3
469,prediction/11531.jpg,forest,1
470,prediction/11533.jpg,buildings,0
471,prediction/11538.jpg,forest,1
472,prediction/11540.jpg,buildings,0
473,prediction/11546.jpg,sea,4
474,prediction/11547.jpg,glacier,2
475,prediction/11548.jpg,forest,1
476,prediction/11549.jpg,sea,4
477,prediction/11551.jpg,mountain,3
478,prediction/11564.jpg,buildings,0
479,prediction/11565.jpg,mountain,3
480,prediction/11566.jpg,mountain,3
481,prediction/11571.jpg,glacier,2
482,prediction/11572.jpg,glacier,2
483,prediction/11573.jpg,mountain,3
484,prediction/11574.jpg,street,5
485,prediction/11575.jpg,sea,4
486,prediction/11576.jpg,sea,4
487,prediction/11577.jpg,street,5
488,prediction/1158.jpg,street,5
489,prediction/11580.jpg,sea,4
490,prediction/11581.jpg,forest,1
491,prediction/11584.jpg,sea,4
492,prediction/11585.jpg,forest,1
493,prediction/11588.jpg,glacier,2
494,prediction/11589.jpg,sea,4
495,prediction/11593.jpg,sea,4
496,prediction/11596.jpg,buildings,0
497,prediction/11603.jpg,forest,1
498,prediction/11607.jpg,forest,1
499,prediction/11615.jpg,glacier,2
500,prediction/11617.jpg,mountain,3
501,prediction/11619.jpg,street,5
502,prediction/1162.jpg,glacier,2
503,prediction/11623.jpg,forest,1
504,prediction/11633.jpg,mountain,3
505,prediction/11634.jpg,forest,1
506,prediction/11638.jpg,glacier,2
507,prediction/1164.jpg,street,5
508,prediction/11643.jpg,buildings,0
509,prediction/11645.jpg,glacier,2
510,prediction/11648.jpg,glacier,2
511,prediction/11651.jpg,glacier,2
512,prediction/1166.jpg,forest,1
513,prediction/11666.jpg,sea,4
514,prediction/11668.jpg,mountain,3
515,prediction/11671.jpg,mountain,3
516,prediction/11674.jpg,sea,4
517,prediction/11678.jpg,forest,1
518,prediction/1168.jpg,forest,1
519,prediction/11682.jpg,buildings,0
520,prediction/11686.jpg,mountain,3
521,prediction/11688.jpg,forest,1
522,prediction/1169.jpg,buildings,0
523,prediction/11693.jpg,mountain,3
524,prediction/11695.jpg,glacier,2
525,prediction/117.jpg,glacier,2
526,prediction/1170.jpg,forest,1
527,prediction/11703.jpg,glacier,2
528,prediction/11704.jpg,mountain,3
529,prediction/11705.jpg,sea,4
530,prediction/11711.jpg,mountain,3
531,prediction/11715.jpg,mountain,3
532,prediction/11720.jpg,mountain,3
533,prediction/11726.jpg,street,5
534,prediction/11729.jpg,forest,1
535,prediction/1173.jpg,mountain,3
536,prediction/11730.jpg,mountain,3
537,prediction/11738.jpg,forest,1
538,prediction/1174.jpg,glacier,2
539,prediction/11742.jpg,forest,1
540,prediction/11752.jpg,glacier,2
541,prediction/11756.jpg,sea,4
542,prediction/11757.jpg,forest,1
543,prediction/11758.jpg,sea,4
544,prediction/1176.jpg,sea,4
545,prediction/11761.jpg,forest,1
546,prediction/11763.jpg,glacier,2
547,prediction/11766.jpg,buildings,0
548,prediction/11767.jpg,street,5
549,prediction/11769.jpg,sea,4
550,prediction/11771.jpg,buildings,0
551,prediction/11773.jpg,sea,4
552,prediction/11776.jpg,sea,4
553,prediction/11778.jpg,forest,1
554,prediction/11781.jpg,glacier,2
555,prediction/11789.jpg,sea,4
556,prediction/11791.jpg,sea,4
557,prediction/11792.jpg,glacier,2
558,prediction/11793.jpg,buildings,0
559,prediction/11798.jpg,mountain,3
560,prediction/1180.jpg,sea,4
561,prediction/11802.jpg,street,5
562,prediction/11805.jpg,mountain,3
563,prediction/11809.jpg,mountain,3
564,prediction/11811.jpg,glacier,2
565,prediction/11817.jpg,buildings,0
566,prediction/11818.jpg,glacier,2
567,prediction/11819.jpg,mountain,3
568,prediction/11820.jpg,glacier,2
569,prediction/11822.jpg,street,5
570,prediction/11832.jpg,forest,1
571,prediction/11835.jpg,mountain,3
572,prediction/11838.jpg,glacier,2
573,prediction/11839.jpg,forest,1
574,prediction/11848.jpg,mountain,3
575,prediction/11849.jpg,buildings,0
576,prediction/11853.jpg,buildings,0
577,prediction/11854.jpg,street,5
578,prediction/11863.jpg,sea,4
579,prediction/1187.jpg,forest,1
580,prediction/11870.jpg,buildings,0
581,prediction/11874.jpg,sea,4
582,prediction/11879.jpg,mountain,3
583,prediction/11881.jpg,glacier,2
584,prediction/11884.jpg,glacier,2
585,prediction/11885.jpg,mountain,3
586,prediction/11886.jpg,forest,1
587,prediction/11890.jpg,mountain,3
588,prediction/11891.jpg,buildings,0
589,prediction/11895.jpg,forest,1
590,prediction/11897.jpg,street,5
591,prediction/119.jpg,sea,4
592,prediction/1190.jpg,sea,4
593,prediction/11900.jpg,sea,4
594,prediction/11901.jpg,sea,4
595,prediction/11903.jpg,buildings,0
596,prediction/11904.jpg,sea,4
597,prediction/11907.jpg,glacier,2
598,prediction/11909.jpg,forest,1
599,prediction/11912.jpg,buildings,0
600,prediction/11915.jpg,buildings,0
601,prediction/11916.jpg,sea,4
602,prediction/11919.jpg,sea,4
603,prediction/11920.jpg,buildings,0
604,prediction/11930.jpg,sea,4
605,prediction/11935.jpg,street,5
606,prediction/11942.jpg,forest,1
607,prediction/11948.jpg,street,5
608,prediction/11949.jpg,buildings,0
609,prediction/11950.jpg,mountain,3
610,prediction/11953.jpg,sea,4
611,prediction/11958.jpg,street,5
612,prediction/11962.jpg,glacier,2
613,prediction/11965.jpg,street,5
614,prediction/11968.jpg,glacier,2
615,prediction/1197.jpg,glacier,2
616,prediction/11971.jpg,mountain,3
617,prediction/11972.jpg,sea,4
618,prediction/11975.jpg,mountain,3
619,prediction/11983.jpg,sea,4
620,prediction/11984.jpg,sea,4
621,prediction/11995.jpg,glacier,2
622,prediction/11996.jpg,forest,1
623,prediction/11997.jpg,mountain,3
624,prediction/11998.jpg,buildings,0
625,prediction/1200.jpg,forest,1
626,prediction/12006.jpg,street,5
627,prediction/12012.jpg,buildings,0
628,prediction/12015.jpg,buildings,0
629,prediction/12017.jpg,forest,1
630,prediction/1202.jpg,street,5
631,prediction/12022.jpg,forest,1
632,prediction/12023.jpg,glacier,2
633,prediction/12026.jpg,glacier,2
634,prediction/12033.jpg,forest,1
635,prediction/12036.jpg,glacier,2
636,prediction/12037.jpg,forest,1
637,prediction/12041.jpg,buildings,0
638,prediction/12045.jpg,sea,4
639,prediction/12052.jpg,glacier,2
640,prediction/12056.jpg,street,5
641,prediction/12057.jpg,forest,1
642,prediction/1206.jpg,mountain,3
643,prediction/12061.jpg,glacier,2
644,prediction/12062.jpg,street,5
645,prediction/1207.jpg,sea,4
646,prediction/12072.jpg,buildings,0
647,prediction/12073.jpg,street,5
648,prediction/12076.jpg,glacier,2
649,prediction/12078.jpg,street,5
650,prediction/12079.jpg,forest,1
651,prediction/12080.jpg,mountain,3
652,prediction/12082.jpg,street,5
653,prediction/12085.jpg,forest,1
654,prediction/12086.jpg,buildings,0
655,prediction/12087.jpg,glacier,2
656,prediction/12088.jpg,buildings,0
657,prediction/12090.jpg,forest,1
658,prediction/12095.jpg,forest,1
659,prediction/12098.jpg,sea,4
660,prediction/12099.jpg,glacier,2
661,prediction/121.jpg,buildings,0
662,prediction/12100.jpg,street,5
663,prediction/12109.jpg,glacier,2
664,prediction/1211.jpg,buildings,0
665,prediction/12112.jpg,buildings,0
666,prediction/12115.jpg,mountain,3
667,prediction/12124.jpg,forest,1
668,prediction/12128.jpg,buildings,0
669,prediction/12132.jpg,buildings,0
670,prediction/12133.jpg,mountain,3
671,prediction/12137.jpg,sea,4
672,prediction/12139.jpg,forest,1
673,prediction/1214.jpg,glacier,2
674,prediction/12141.jpg,buildings,0
675,prediction/12150.jpg,forest,1
676,prediction/12153.jpg,sea,4
677,prediction/12155.jpg,forest,1
678,prediction/12163.jpg,mountain,3
679,prediction/12176.jpg,street,5
680,prediction/12180.jpg,glacier,2
681,prediction/12182.jpg,forest,1
682,prediction/12183.jpg,buildings,0
683,prediction/12184.jpg,street,5
684,prediction/12189.jpg,glacier,2
685,prediction/12192.jpg,street,5
686,prediction/12199.jpg,mountain,3
687,prediction/12201.jpg,street,5
688,prediction/12205.jpg,street,5
689,prediction/12207.jpg,forest,1
690,prediction/12211.jpg,street,5
691,prediction/12215.jpg,street,5
692,prediction/1222.jpg,street,5
693,prediction/12229.jpg,forest,1
694,prediction/1223.jpg,sea,4
695,prediction/12234.jpg,buildings,0
696,prediction/12246.jpg,buildings,0
697,prediction/12250.jpg,street,5
698,prediction/12251.jpg,buildings,0
699,prediction/12253.jpg,mountain,3
700,prediction/12254.jpg,sea,4
701,prediction/12259.jpg,mountain,3
702,prediction/1226.jpg,street,5
703,prediction/12261.jpg,sea,4
704,prediction/12264.jpg,mountain,3
705,prediction/12267.jpg,forest,1
706,prediction/12269.jpg,buildings,0
707,prediction/1227.jpg,mountain,3
708,prediction/12271.jpg,mountain,3
709,prediction/12275.jpg,sea,4
710,prediction/12276.jpg,street,5
711,prediction/12278.jpg,glacier,2
712,prediction/12279.jpg,glacier,2
713,prediction/12284.jpg,sea,4
714,prediction/12285.jpg,forest,1
715,prediction/12286.jpg,buildings,0
716,prediction/12289.jpg,mountain,3
717,prediction/12291.jpg,street,5
718,prediction/12293.jpg,street,5
719,prediction/12297.jpg,sea,4
720,prediction/12298.jpg,buildings,0
721,prediction/12302.jpg,street,5
722,prediction/12305.jpg,forest,1
723,prediction/12312.jpg,sea,4
724,prediction/12318.jpg,mountain,3
725,prediction/12321.jpg,mountain,3
726,prediction/12325.jpg,street,5
727,prediction/12326.jpg,street,5
728,prediction/12329.jpg,street,5
729,prediction/12331.jpg,street,5
730,prediction/12332.jpg,mountain,3
731,prediction/12334.jpg,sea,4
732,prediction/12335.jpg,forest,1
733,prediction/1234.jpg,buildings,0
734,prediction/12340.jpg,sea,4
735,prediction/12341.jpg,glacier,2
736,prediction/12347.jpg,street,5
737,prediction/12350.jpg,street,5
738,prediction/12351.jpg,glacier,2
739,prediction/12352.jpg,sea,4
740,prediction/12354.jpg,mountain,3
741,prediction/12355.jpg,street,5
742,prediction/12356.jpg,forest,1
743,prediction/12359.jpg,mountain,3
744,prediction/12361.jpg,sea,4
745,prediction/12362.jpg,glacier,2
746,prediction/12363.jpg,sea,4
747,prediction/12371.jpg,glacier,2
748,prediction/12373.jpg,glacier,2
749,prediction/12374.jpg,glacier,2
750,prediction/12376.jpg,mountain,3
751,prediction/12377.jpg,mountain,3
752,prediction/1239.jpg,mountain,3
753,prediction/12390.jpg,buildings,0
754,prediction/12394.jpg,mountain,3
755,prediction/12395.jpg,street,5
756,prediction/12399.jpg,street,5
757,prediction/12402.jpg,glacier,2
758,prediction/12407.jpg,glacier,2
759,prediction/12409.jpg,glacier,2
760,prediction/1241.jpg,forest,1
761,prediction/12413.jpg,forest,1
762,prediction/12419.jpg,street,5
763,prediction/12420.jpg,street,5
